id_circuito_elec;vi_cal_cons_Satisfactoria;vi_cal_cons_Básico;vi_cal_cons_Insuficiente;vi_cal_servbas_Satisfactorio;vi_cal_servbas_Básico;vi_cal_servbas_Insuficiente;vi_cal_mat_Calidad_1;vi_cal_mat_Calidad_2;vi_cal_mat_Calidad_3;vi_cal_mat_Calidad_4;vi_tipo_Particular;vi_tipo_Colectiva;vi_nho_Viviendas_con_un_hogar;vi_nho_Viviendas_con_dos_y_más_hogares;vi_urban_Urbano;vi_urban_Rural_agrupado;vi_urban_Rural_disperso;vi_tipo_part_Casa;vi_tipo_part_Rancho;vi_tipo_part_Casilla;vi_tipo_part_Departamento;vi_tipo_part_Pieza_en_inquilinato;vi_tipo_part_Pieza_en_hotel_familiar_o_pensión;vi_tipo_part_Local_no_construido_para_habitación;vi_tipo_part_Vivienda_móvil;vi_tipo_part_Persona/s_viviendo_en_la_calle;vi_tipo_ocupa_Con_personas_presentes;vi_tipo_ocupa_Con_todas_las_personas_temporalmente_ausentes;vi_tipo_ocupa_En_alquiler_o_venta;vi_tipo_ocupa_En_construcción;vi_tipo_ocupa_Se_usa_como_comercio,_oficina_o_consultorio;vi_tipo_ocupa_Se_usa_para_vacaciones,_fin_de_semana_u_otro_uso_temporal;vi_tipo_ocupa_Por_otra_razón;ho_nbi_Hogares_sin_NBI;ho_nbi_Hogares_con_NBI;ho_suelo_Cerámica,_baldosa,_mosaico,_mármol,_madera_o_alfombrado;ho_suelo_Cemento_o_ladrillo_fijo;ho_suelo_Tierra_o_ladrillo_suelto;ho_suelo_Otro;ho_techo_Cubierta_asfáltica_o_membrana;ho_techo_Baldosa_o_losa_(sin_cubierta);ho_techo_Pizarra_o_teja;ho_techo_Chapa_de_metal_(sin_cubierta);ho_techo_Chapa_fibrocemento_o_plástico;ho_techo_Chapa_de_cartón;ho_techo_Caña,_palma,_tabla_o_paja_con_o_sin_barro;ho_techo_Otro;ho_rev_int_Sí;ho_rev_int_No;ho_agua_Por_cañeria_dentro_de_la_vivienda;ho_agua_Fuera_de_la_vivienda_pero_dentro_del_terreno;ho_agua_Fuera_del_terreno;ho_agua_beber_Red_pública;ho_agua_beber_Perforación_con_bomba_a_motor;ho_agua_beber_Perforación_con_bomba_manual;ho_agua_beber_Pozo;ho_agua_beber_Transporte_por_cisterna;ho_agua_beber_Agua_de_lluvia,_río,_canal,_arroyo_o_acequia;ho_aseo_Sí;ho_aseo_No;ho_cadena_Sí;ho_cadena_No;ho_desague_A_red_pública_(cloaca);ho_desague_A_cámara_séptica_y_pozo_ciego;ho_desague_Sólo_a_pozo_ciego;ho_desague_A_hoyo,_excavación_en_la_tierra,_etc.;ho_combus_Usado_sólo_por_este_hogar;ho_combus_Compartido_con_otros_hogares;ho_refri_Gas_de_red;ho_refri_Gas_a_granel_(zeppelin);ho_refri_Gas_en_tubo;ho_refri_Gas_en_garrafa;ho_refri_Electricidad;ho_refri_Leña_o_carbón;ho_refri_Otro;ho_compu_Sí;ho_compu_No;ho_celu_Sí;ho_celu_No;ho_fijo_Sí;ho_fijo_No;ho_hacinam_Sí;ho_hacinam_No;ho_nhogar_Hasta___0.50_personas_por_cuarto;ho_nhogar_0.51__-__0.99__personas_por_cuarto;ho_nhogar_1.00__-__1.49__personas_por_cuarto;ho_nhogar_1.50__-__1.99__personas_por_cuarto;ho_nhogar_2.00__-__3.00__personas_por_cuarto;ho_nhogar_Más_de__3.00_personas_por_cuarto;ho_prop_Propietario_de_la_vivienda_y_del_terreno;ho_prop_Propietario_sólo_de_la_vivienda;ho_prop_Inquilino;ho_prop_Ocupante_por_préstamo;ho_prop_Ocupante_por_trabajo;ho_prop_Otra_situación;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8__y_más;per_siteco_Ocupado;per_siteco_Desocupado;per_siteco_Inactivo;per_edad_gru_0_-_14;per_edad_gru_15_-_64;per_edad_gru_65_y_más;per_edad_quin_0-4;per_edad_quin_5-9;per_edad_quin_10-14;per_edad_quin_15-19;per_edad_quin_20-24;per_edad_quin_25-29;per_edad_quin_30-34;per_edad_quin_35-39;per_edad_quin_40-44;per_edad_quin__45-49;per_edad_quin__50-54;per_edad_quin__55-59;per_edad_quin__60-64;per_edad_quin__65-69;per_edad_quin__70-74;per_edad_quin__75-79;per_edad_quin__80-84;per_edad_quin__85-89;per_edad_quin__90-94;per_edad_quin__95_y_más;per_rela_jefe_Jefe(a);per_rela_jefe_Cónyuge_o_pareja;per_rela_jefe_Hijo(a)_/_Hijastro(a);per_rela_jefe_Yerno_/_Nuera;per_rela_jefe_Nieto(a);per_rela_jefe_Padre_/_Madre_/_Suegro(a);per_rela_jefe_Otros_familiares;per_rela_jefe_Otros_no_familiares;per_rela_jefe_Servicio_doméstico_y_sus_familiares;per_sexo_Varón;per_sexo_Mujer;per_inmig_Argentina;per_inmig_Otro_país;per_leer_Sí;per_leer_No;per_escuela_Asiste;per_escuela_Asistió;per_escuela_Nunca_asistió;per_educa_Inicial_(jardín,_preescolar);per_educa_Primario;per_educa_EGB;per_educa_Secundario;per_educa_Polimodal;per_educa_Superior_no_universitario;per_educa_Universitario;per_educa_Post_universitario;per_educa_Educación_especial;per_educa_completo_Sí;per_educa_completo_No;per_compu_Sí;per_compu_No;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
02029000197; 75,250000;14,875000; 9,8750000;  1,00000000;48,37500000; 50,6250000; 77,37500;14,000000; 6,62500000; 2,000000000;131,3750; 0,000000000; 98,25000; 1,7500000;116,5000000;  0,00000000;1,487500e+01;129,000000; 1,625000000;  0,25000000;  0,37500000; 0,000000000; 0,000000000;0,12500000; 0,000000000;0,000000000;100; 12,6250000; 1,6250000; 1,62500000;  0,50000000;  4,50000000; 10,500000; 97,79682; 2,2031824; 80,29376;17,8702570; 1,591187271;0,24479804; 3,1823745; 8,0783354; 3,4271726; 82,86413709; 1,71358629;0,489596083;0,000000000; 0,24479804; 93,26805; 6,7319461; 93,51285; 5,99755202; 0,48959608; 85,8017136; 11,50550796; 1,713586291; 0,979192166; 0,000000000; 0,000000000; 99,75520; 0,24479804; 94,73684; 5,01835985;  0,9791922;54,95716034;42,839657283; 0,856793146; 98,16401; 1,59118727; 0,3671971; 5,263157895;2,521420e+01; 68,91064871; 0,000000000; 0,000000000;0,244798042; 97,30722; 2,6927785;37,943696;62,05630; 86,16891;13,8310894;48,9596083; 51,040392;33,782130;22,276622;26,19339; 7,099143; 9,1799266; 1,34638923;68,788250; 0,24479804;14,6878825; 9,3023256; 5,3855569; 1,4687882;22,643819;26,805386;19,951040;16,401469; 7,343941; 4,6511628; 0,97919217;1,10159119;47,60259;2,0302376;30,064795;21,943844;61,03672;16,976242; 0; 6,133909; 7,257019; 8,552916; 8,552916; 6,479482; 6,695464; 7,300216; 5,615551; 4,751620; 5,140389; 5,615551; 5,529158; 5,442765; 4,9676026; 4,3628510;3,7580994;2,15982721;1,29589633;0,259179266;35,29158;20,475162;36,02592;0,9503240; 3,2397408;1,2095032; 2,1166307; 0,6047516;0,043196544;48,59611;51,40389; 99,04968; 0,95032397;91,40389; 4,751620;26,78186;67,55940; 1,81425486; 3,9308855;47,429806; 4,01727862;21,857451; 5,65874730; 6,9546436; 4,2332613; 0,04319654;0,17278618;47,25702;42,98056;46,30670;49,848812;  43;  1582;39,317320; 48,988622; 8,975980;  31;  1406; 45,448080;33,854908; 3,4850640;15,007112;  68;  1531; 38,928805;35,728282; 7,5114304;13,389941
02029000198; 73,381295;16,187050;10,4316547;  0,35971223;30,57553957; 69,0647482; 74,46043;14,388489; 9,71223022; 1,798561151;148,9209; 0,000000000;100,00000; 0,0000000;  0,0000000;139,92805755;8,992806e+00;143,884892; 4,316546763;  0,71942446;  0,00000000; 0,000000000; 0,000000000;0,00000000; 0,359712230;0,000000000;100; 14,7482014; 1,0791367; 4,31654676;  0,00000000;  7,55395683; 20,863309; 97,48201; 2,5179856; 78,41727;19,7841727; 1,798561151;0,00000000; 3,2374101; 6,4748201; 4,6762590; 84,53237410; 1,07913669;0,000000000;0,000000000; 0,00000000; 88,48921;11,5107914; 91,72662; 7,55395683; 0,71942446; 89,2086331;  7,91366906; 2,517985612; 0,719424460; 0,000000000; 0,000000000; 99,28058; 0,71942446; 92,80576; 6,47482014;  0,3597122;34,17266187;64,028776978; 1,079136691; 98,56115; 0,71942446; 0,0000000; 4,676258993;2,230216e+01; 72,30215827; 0,000000000; 0,719424460;0,000000000; 95,68345; 4,3165468;25,899281;74,10072; 92,08633; 7,9136691;35,9712230; 64,028777;43,884892;20,143885;22,30216; 8,273381; 3,9568345; 1,43884892;73,021583; 1,07913669;10,7913669;11,8705036; 2,8776978; 0,7194245;29,496403;29,136691;18,345324;11,870504; 6,834532; 2,1582734; 0,71942446;1,79856115;49,09344;1,5341702;29,428173;21,896792;57,60112;20,502092; 0; 7,112971; 6,555091; 8,368201; 5,578801; 5,857741; 4,044630; 5,578801; 6,555091; 5,020921; 5,160391; 6,694561; 5,578801; 7,391911; 5,1603905; 6,5550907;5,0209205;2,64993026;0,69735007;0,278940028;38,77266;21,338912;31,38075;1,5341702; 3,7656904;0,6973501; 2,2315202; 0,4184100;0,000000000;51,60391;48,39609; 99,16318; 0,83682008;89,81869; 5,997211;21,33891;71,68759; 2,92887029; 3,3472803;51,743375; 2,37099024;25,104603; 2,64993026; 3,9051604; 3,4867503; 0,00000000;0,27894003;45,04881;44,21199;36,26220;59,553696;  14;   454;40,528634; 47,797357; 8,590308;   6;   521; 41,074856;38,771593; 3,0710173;15,930902;  13;   433; 37,875289;42,494226; 6,0046189;10,623557
0202900196A; 66,071429;21,428571;12,5000000;  9,82142857; 0,89285714; 90,1785714; 70,53571;19,642857; 6,25000000; 3,571428571;148,2143; 0,000000000; 93,75000; 6,2500000;  0,0000000; 14,28571429;1,339286e+02;145,535714; 1,785714286;  0,89285714;  0,00000000; 0,000000000; 0,000000000;0,00000000; 0,000000000;0,000000000;100; 16,9642857; 1,7857143; 0,00000000;  0,00000000;  3,57142857; 25,000000; 94,30894; 5,6910569; 75,60976;21,1382114; 3,252032520;0,00000000; 0,0000000; 3,2520325; 7,3170732; 86,99186992; 2,43902439;0,000000000;0,000000000; 0,00000000; 92,68293; 7,3170732; 94,30894; 5,69105691; 0,00000000; 13,8211382; 80,48780488; 3,252032520; 2,439024390; 0,000000000; 0,000000000; 98,37398; 1,62601626; 92,68293; 5,69105691;  9,7560976;53,65853659;34,959349593; 0,000000000; 86,99187;11,38211382; 5,6910569; 7,317073171;2,439024e+01; 48,78048780;13,008130081; 0,813008130;0,000000000; 92,68293; 7,3170732;25,203252;74,79675; 96,74797; 3,2520325;11,3821138; 88,617886;27,642276;15,447154;32,52033; 7,317073;13,8211382; 3,25203252;19,512195; 0,00000000; 3,2520325;14,6341463;60,9756098; 1,6260163;27,642276;28,455285;12,195122;13,821138; 8,130081; 4,8780488; 2,43902439;2,43902439;52,85714;2,0000000;19,714286;27,428571;65,42857; 7,142857; 0; 8,857143; 7,142857;11,428571; 7,142857; 6,571429; 7,142857; 8,000000; 7,714286; 4,857143; 4,571429; 6,000000; 6,285714; 6,857143; 2,0000000; 2,0000000;2,0000000;1,14285714;0,00000000;0,000000000;35,14286;21,714286;32,28571;0,2857143; 2,2857143;1,1428571; 4,5714286; 2,5714286;0,000000000;54,57143;45,71429; 98,28571; 1,71428571;85,14286; 9,142857;34,28571;56,85714; 3,14285714; 5,4285714;54,571429; 3,71428571;19,714286; 3,14285714; 1,7142857; 2,2857143; 0,00000000;0,57142857;39,71429;45,42857;28,28571;66,000000;   2;    59;44,067797; 49,152542; 3,389831;   0;    64; 37,500000;42,187500; 1,5625000;18,750000;   3;    53; 35,849057;47,169811; 3,7735849; 7,547170
02030000201; 80,167364;11,576011; 8,2566248; 65,83914458; 7,62436076; 26,5364947; 83,17062;10,618317; 5,54160855; 0,669456067;127,4849; 0,483496048; 97,12692; 2,8730823;122,6778243;  0,46490005;4,825662e+00;117,647606; 0,715946072;  1,47838215;  7,33612273; 0,074384007; 0,009298001;0,17666202; 0,046490005;0,000000000;100;  9,6234310; 2,2966062; 3,21710832;  1,41329614;  6,35053464;  4,583914; 95,59219; 4,4078122; 87,23347;11,9602222; 0,492743236;0,32252285; 7,7674252; 9,5860957;11,7989608; 68,08815624; 2,37412650;0,152302455;0,080630711; 0,16126142; 94,46336; 5,5366422; 94,44544; 4,89159649; 0,66296363; 84,3934779; 12,47088335; 1,729080810; 1,352804157; 0,044794840; 0,008958968; 99,30120; 0,70775847; 93,61226; 5,67998567; 66,2963627;14,43289733;18,410679090; 0,161261423; 97,83193; 1,46927074;56,4235800; 0,842142985;3,404408e+00; 39,12381294; 0,053753808; 0,116466583;0,035835872; 96,91812; 3,0908439;46,497044;53,50296; 89,32091;10,6790898;50,8779789; 49,130980;26,903781;19,369289;30,29027; 8,502061;12,5425551; 2,40100340;75,443469; 0,67192259;15,2212865; 5,6531088; 1,0481992; 1,9709729;19,629099;25,085110;20,336857;17,595413; 9,299409; 4,6497044; 1,77387565;1,63949113;46,70774;2,9287237;25,295646;25,450404;62,57774;11,974772; 0; 8,704412; 8,561334; 8,184659; 8,021141; 6,996233; 7,457588; 7,708704; 6,444360; 5,477852; 5,346454; 5,407773; 5,095337; 4,616463; 3,6032353; 2,8352848;2,4586095;1,69941893;0,96942798;0,315356090;32,59264;19,517038;38,80340;0,8000701; 3,0484422;1,0979064; 2,0293748; 0,7650305;0,040879493;48,48016;51,52276; 98,23926; 1,76365813;88,80486; 5,936286;29,74859;63,44497; 1,54466085; 5,1508161;37,679213; 3,50979648;26,892867; 4,23686746; 7,2911496; 7,3174293; 0,56063305;0,55771308;44,54113;42,94391;52,65279;40,815254;1357; 21789;37,160953; 41,240993;15,370141; 689; 21596; 41,526209;25,930728; 6,3715503;22,981108;1955; 19844; 35,723644;23,714977; 8,9346906;21,774844
02030000202; 44,000000;32,000000;20,0000000;  0,00000000; 0,00000000;100,0000000; 48,00000;36,000000; 8,00000000; 4,000000000;192,0000; 0,000000000; 92,00000; 8,0000000;  0,0000000;  0,00000000;1,920000e+02;172,000000;16,000000000;  4,00000000;  0,00000000; 0,000000000; 0,000000000;0,00000000; 0,000000000;0,000000000;100; 24,0000000; 0,0000000; 4,00000000;  0,00000000; 52,00000000; 16,000000; 96,29630; 3,7037037; 51,85185;40,7407407; 3,703703704;0,00000000; 7,4074074; 7,4074074; 3,7037037; 77,77777778; 0,00000000;0,000000000;0,000000000; 3,70370370; 85,18519;14,8148148; 85,18519; 7,40740741; 3,70370370;  0,0000000; 59,25925926;22,222222222;18,518518519; 0,000000000; 0,000000000;100,00000; 0,00000000; 81,48148;14,81481481;  0,0000000;22,22222222;74,074074074; 0,000000000; 96,29630; 3,70370370; 0,0000000; 7,407407407;7,407407e+00; 70,37037037; 0,000000000;11,111111111;0,000000000; 81,48148;14,8148148;25,925926;74,07407; 96,29630; 3,7037037; 3,7037037; 92,592593;33,333333; 7,407407;22,22222;25,925926; 7,4074074; 0,00000000;14,814815; 3,70370370; 7,4074074; 0,0000000;66,6666667; 3,7037037;29,629630;22,222222;25,925926; 7,407407;11,111111; 7,4074074; 0,00000000;0,00000000;56,16438;1,3698630;19,178082;24,657534;68,49315; 6,849315; 0;10,958904; 6,849315; 6,849315; 9,589041; 8,219178; 9,589041; 6,849315; 8,219178; 6,849315; 5,479452; 5,479452; 6,849315; 4,109589; 2,7397260; 1,3698630;1,3698630;0,00000000;0,00000000;0,000000000;36,98630;19,178082;34,24658;1,3698630; 0,0000000;2,7397260; 4,1095890; 1,3698630;0,000000000;58,90411;39,72603; 97,26027; 1,36986301;86,30137; 8,219178;23,28767;67,12329; 4,10958904; 4,1095890;41,095890; 8,21917808;27,397260; 8,21917808; 1,3698630; 2,7397260; 0,00000000;0,00000000;46,57534;41,09589;32,87671;61,643836;  24;   487;45,174538; 33,470226;16,427105;  36;   773; 31,177232;33,247089; 6,9857697;23,932730;  85;   844; 31,753555;26,777251;13,9810427;17,417062
02030000203; 55,882353;15,686275;28,4313725;  0,49019608; 0,00000000; 99,5098039; 61,27451;22,058824;13,23529412; 3,431372549;150,4902; 0,000000000;100,00000; 0,4901961; 71,5686275;  0,00000000;7,843137e+01;142,156863; 2,941176471;  4,90196078;  0,00000000; 0,000000000; 0,000000000;0,49019608; 0,490196078;0,000000000;100; 22,0588235; 0,4901961; 2,45098039;  0,00000000; 16,66666667;  8,333333; 87,92271;12,5603865; 64,73430;31,8840580; 2,415458937;0,96618357; 0,4830918; 2,4154589;11,5942029; 82,12560386; 2,41545894;0,000000000;0,966183575; 0,00000000; 83,57488;16,9082126; 75,84541;20,28985507; 3,86473430;  0,4830918; 81,64251208;12,560386473; 5,797101449; 0,000000000; 0,000000000; 97,10145; 2,89855072; 77,29469;19,80676329;  0,4830918;41,06280193;55,555555556; 0,000000000; 95,16908; 1,93236715; 1,9323671; 5,314009662;1,256039e+01; 78,74396135; 0,483091787; 0,483091787;0,000000000; 93,71981; 6,2801932;31,884058;68,11594; 95,16908; 4,8309179;21,7391304; 78,260870;22,222222;13,526570;29,46860;10,628019;18,3574879; 6,28019324;63,768116; 0,96618357;10,6280193; 9,6618357;13,0434783; 2,8985507;18,840580;24,154589;11,594203;16,425121;15,458937; 6,7632850; 2,41545894;4,83091787;45,09804;2,9411765;20,868347;33,053221;59,66387; 7,282913; 0;10,924370;10,644258;11,484594; 9,663866; 7,142857; 5,602241; 7,983193; 7,563025; 6,162465; 5,042017; 3,501401; 3,361345; 3,641457; 3,3613445; 1,9607843;0,9803922;0,70028011;0,14005602;0,000000000;28,99160;18,907563;43,27731;0,7002801; 2,8011204;0,9803922; 1,9607843; 2,5210084;0,000000000;52,52101;47,47899; 98,59944; 1,40056022;86,13445; 7,142857;33,33333;58,40336; 1,54061625; 6,7226891;46,358543; 4,48179272;22,268908; 4,06162465; 3,5014006; 3,3613445; 0,28011204;0,56022409;40,47619;43,97759;39,63585;53,641457; 135;  2220;42,567568; 37,567568;13,783784; 120;  2876; 35,048679;30,180807; 5,1460362;25,452017; 249;  2629; 29,212628;28,794218; 7,5313808;24,990491
02030000204; 63,953488;23,255814;13,9534884;  0,00000000; 0,00000000;100,0000000; 63,95349;31,395349; 5,81395349; 0,000000000;220,9302; 0,000000000; 95,34884; 5,8139535;  0,0000000;  1,16279070;2,197674e+02;202,325581;16,279069767;  1,16279070;  0,00000000; 0,000000000; 0,000000000;0,00000000; 0,000000000;0,000000000;100; 23,2558140; 6,9767442; 0,00000000;  0,00000000; 39,53488372; 50,000000; 93,54839; 6,4516129; 66,66667;33,3333333; 0,000000000;0,00000000; 2,1505376; 4,3010753; 4,3010753; 87,09677419; 1,07526882;0,000000000;0,000000000; 0,00000000; 94,62366; 5,3763441; 87,09677;11,82795699; 1,07526882;  0,0000000; 84,94623656;13,978494624; 1,075268817; 0,000000000; 0,000000000;100,00000; 0,00000000; 95,69892; 4,30107527;  0,0000000;45,16129032;55,913978495; 0,000000000; 97,84946; 2,15053763; 0,0000000;13,978494624;1,827957e+01; 60,21505376; 0,000000000; 7,526881720;0,000000000; 92,47312; 7,5268817;23,655914;76,34409; 97,84946; 2,1505376; 3,2258065; 96,774194;30,107527;17,204301;23,65591;10,752688;15,0537634; 3,22580645;27,956989; 1,07526882; 6,4516129; 6,4516129;58,0645161; 0,0000000;24,731183;23,655914;16,129032;18,279570; 9,677419; 4,3010753; 2,15053763;0,00000000;55,39033;1,4869888;19,702602;23,420074;67,28625; 8,921933; 0; 8,550186; 8,921933; 6,319703; 7,806691; 6,691450; 7,434944; 7,063197; 5,204461; 4,089219; 7,806691; 5,947955; 8,178439; 6,691450; 3,7174721; 2,6022305;1,1152416;1,11524164;0,00000000;0,371747212;34,57249;23,420074;33,45725;0,7434944; 3,3457249;1,1152416; 1,8587361; 1,4869888;0,000000000;54,27509;45,72491; 97,39777; 2,23048327;87,36059; 8,550186;25,65056;66,54275; 3,71747212; 6,3197026;49,442379; 1,48698885;21,189591; 4,08921933; 4,8327138; 4,8327138; 0,00000000;0,00000000;47,58364;38,66171;28,25279;68,029740;   6;    94;18,085106; 63,829787;11,702128;   1;   129; 42,635659; 9,302326; 9,3023256;37,984496;  25;    96; 21,875000;13,541667; 8,3333333;30,208333
02030000205; 50,000000;36,956522;10,8695652;  0,00000000; 0,00000000;100,0000000; 54,34783;34,782609;10,86956522; 0,000000000;193,4783; 0,000000000;100,00000; 0,0000000;  0,0000000;  0,00000000;1,934783e+02;167,391304;19,565217391;  4,34782609;  2,17391304; 0,000000000; 0,000000000;0,00000000; 0,000000000;0,000000000;100; 34,7826087; 0,0000000; 4,34782609;  0,00000000; 36,95652174; 19,565217; 97,82609; 2,1739130; 58,69565;39,1304348; 0,000000000;2,17391304; 2,1739130; 0,0000000; 4,3478261; 84,78260870; 8,69565217;0,000000000;0,000000000; 0,00000000; 95,65217; 4,3478261; 86,95652;10,86956522; 0,00000000;  0,0000000; 80,43478261;17,391304348; 2,173913043; 0,000000000; 0,000000000;100,00000; 0,00000000; 93,47826; 6,52173913;  0,0000000;36,95652174;60,869565217; 0,000000000;100,00000; 0,00000000; 0,0000000;21,739130435;1,521739e+01; 60,86956522; 0,000000000; 2,173913043;0,000000000; 93,47826; 6,5217391;10,869565;86,95652; 91,30435; 8,6956522; 6,5217391; 93,478261;17,391304;19,565217;36,95652;10,869565;15,2173913; 0,00000000;32,608696; 2,17391304; 0,0000000; 2,1739130;65,2173913; 0,0000000;15,217391;23,913043;30,434783;17,391304;10,869565; 2,1739130; 0,00000000;0,00000000;47,36842;0,7518797;27,067669;26,315789;63,15789;10,526316; 0; 9,022556; 6,015038;11,278195; 8,270677; 5,263158; 9,022556; 6,766917; 9,022556; 6,015038; 2,255639; 6,015038; 6,766917; 3,007519; 4,5112782; 3,0075188;3,0075188;0,75187970;0,00000000;0,000000000;34,58647;26,315789;35,33835;0,0000000; 0,7518797;0,0000000; 3,0075188; 0,0000000;0,000000000;54,13534;45,86466;100,00000; 0,00000000;87,96992; 6,766917;24,06015;66,91729; 3,75939850; 3,7593985;57,142857; 8,27067669;11,278195; 4,51127820; 3,7593985; 1,5037594; 0,00000000;0,00000000;52,63158;33,83459;21,80451;72,932331;   1;    42;21,428571; 59,523810;16,666667;   1;    59; 50,847458;11,864407; 6,7796610;28,813559;   1;    40; 45,000000;25,000000;10,0000000;17,500000
02030000206; 61,849711;25,433526;12,7167630;  0,00000000; 0,57803468; 99,4219653; 66,47399;26,589595; 4,04624277; 2,890173410;162,4277; 0,000000000; 97,68786; 2,3121387;  0,0000000;  0,00000000;1,618497e+02;143,930636;15,028901734;  2,89017341;  0,00000000; 0,000000000; 0,000000000;0,00000000; 0,578034682;0,000000000;100; 19,6531792; 0,0000000; 0,57803468;  0,00000000; 20,23121387; 21,965318; 94,91525; 5,0847458; 68,92655;29,3785311; 0,564971751;1,12994350; 1,1299435; 2,2598870; 4,5197740; 86,44067797; 3,95480226;0,000000000;1,129943503; 0,56497175; 96,61017; 3,3898305; 90,96045; 7,90960452; 1,12994350;  0,5649718; 67,79661017;15,819209040;12,994350282; 0,000000000; 2,824858757; 99,43503; 0,56497175; 92,09040; 7,34463277;  0,0000000;36,15819209;62,711864407; 0,564971751; 98,30508; 1,12994350; 0,0000000;15,819209040;1,525424e+01; 66,66666667; 0,000000000; 2,259887006;0,000000000; 97,74011; 1,6949153;18,079096;81,92090; 97,74011; 2,2598870; 2,8248588; 97,175141;29,943503;14,124294;33,33333;11,299435;10,1694915; 1,12994350;19,209040; 0,56497175; 0,0000000; 2,2598870;76,8361582; 1,1299435;19,774011;24,293785;18,644068;21,468927;10,169492; 2,8248588; 1,69491525;1,12994350;46,57795;0,9505703;24,524715;29,657795;62,92776; 7,224335; 0;10,646388;11,596958; 7,414449; 5,703422; 6,653992;10,646388; 9,125475; 8,365019; 4,752852; 6,083650; 3,612167; 3,802281; 4,372624; 4,1825095; 1,3307985;1,3307985;0,19011407;0,19011407;0,000000000;33,65019;24,524715;35,36122;0,3802281; 1,1406844;0,5703422; 2,8517110; 1,5209125;0,000000000;55,32319;44,67681; 98,85932; 1,14068441;86,12167; 7,794677;23,00380;65,77947; 5,13307985; 2,6615970;54,752852; 6,08365019;16,920152; 2,85171103; 3,6121673; 1,5209125; 0,19011407;0,38022814;47,33840;38,40304;28,89734;65,019011;   3;    52; 0,000000; 80,769231;13,461538;   4;   122; 49,180328;16,393443; 9,8360656;21,311475;   2;    25; 48,000000;16,000000; 4,0000000;24,000000
02030000208; 44,444444;33,333333;19,4444444;  0,00000000; 0,00000000;100,0000000; 52,77778;25,000000;13,88888889; 5,555555556;194,4444; 0,000000000; 94,44444; 5,5555556;  0,0000000;  2,77777778;1,916667e+02;175,000000; 5,555555556;  2,77777778;  0,00000000; 0,000000000; 0,000000000;0,00000000;11,111111111;0,000000000;100; 22,2222222; 0,0000000; 0,00000000;  0,00000000; 19,44444444; 52,777778; 89,18919;10,8108108; 67,56757;32,4324324; 2,702702703;0,00000000; 2,7027027; 0,0000000; 2,7027027; 81,08108108;10,81081081;2,702702703;2,702702703; 0,00000000;100,00000; 2,7027027; 86,48649;13,51351351; 0,00000000;  0,0000000; 59,45945946;21,621621622;18,918918919; 2,702702703; 0,000000000; 91,89189; 8,10810811; 83,78378; 8,10810811;  2,7027027;18,91891892;64,864864865; 8,108108108; 89,18919; 5,40540541; 0,0000000;10,810810811;1,621622e+01; 67,56756757; 0,000000000; 5,405405405;0,000000000; 91,89189; 8,1081081;10,810811;91,89189;100,00000; 0,0000000; 2,7027027; 97,297297;27,027027;13,513514;32,43243; 5,405405;21,6216216; 0,00000000;18,918919; 0,00000000; 2,7027027; 8,1081081;70,2702703; 0,0000000;29,729730;21,621622;21,621622;10,810811; 8,108108; 5,4054054; 2,70270270;2,70270270;50,92593;0,9259259;22,222222;27,777778;64,81481; 7,407407; 0; 7,407407;11,111111; 9,259259; 7,407407; 9,259259; 8,333333; 3,703704; 3,703704; 9,259259; 4,629630; 5,555556; 3,703704; 8,333333; 3,7037037; 1,8518519;0,9259259;0,00000000;0,00000000;0,000000000;34,25926;22,222222;36,11111;0,0000000; 2,7777778;0,9259259; 1,8518519; 0,9259259;0,000000000;55,55556;43,51852; 99,07407; 0,92592593;88,88889; 7,407407;25,92593;67,59259; 2,77777778; 4,6296296;60,185185; 6,48148148;15,740741; 3,70370370; 1,8518519; 0,9259259; 0,00000000;0,00000000;52,77778;36,11111;28,70370;67,592593;   0;    28;35,714286; 42,857143;21,428571;   3;    51; 35,294118;27,450980; 5,8823529;25,490196;   0;    29; 31,034483;44,827586; 6,8965517;17,241379
