id_circuito_elec;province;vi_calidad_insuficiente;vi_serv_basicos_insuficiente;vi_nho_2mas;vi_urbano;vi_rural_agrupado;vi_rural_disperso;ho_necesidad_basica_insatisfecha;ho_suelo_cemento;ho_suelo_ladrillo;ho_techo_chapa_metal;ho_techo_chapa_pastico;ho_techo_chapa_carton;ho_techo_chapa_barro;ho_agua_fuera_vivienda;ho_agua_fuera_terreno;ho_sin_aseo;ho_refri_carbon;ho_compu;ho_celu;ho_fijo;ho_fhacinamiento;ho_3omas_por_cuarto;ho_prop_vivienda_terreno;ho_prop_vivienda;ho_inquilino;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8mas;per_ocupado;per_desocupado;per_inactivo;per_edad_0_14;per_edad_15_65;per_edad_65mas;per_edad_0_4;per_edad_5_9;per_edad_10_14;per_edad_14_19;per_edad_20_24;per_edad_25_29;per_edad_30_34;per_edad_35_39;per_edad_40_44;per_edad_45_49;per_edad_50_54;per_edad_55_59;per_edad_60_64;per_edad_65_69;per_edad_70_74;per_edad_75_79;per_edad_80_84;per_edad_85_89;per_edad_90_94;per_edad_95mas;per_nietos_hogar;per_servicio_domestico_interno;per_hombre;per_mujer;per_inmigrante;per_sabe_leer;per_nunca_asiste;per_estud_primario;per_estud_egb;per_estud_secundara;per_estud_polimodal;per_estud_superior;per_estud_universitario;per_estud_postuniversitario;per_estud_especial;per_estud_completos;per_compu;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres19_blanco;pres19_validos;pres19_cand_FdT;pres19_cand_JxC;pres19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
0201100792A;Buenos Aires;15,0955414; 48,1740977; 5,0530786;100,0000000;0,000000e+00;0,000000e+00;12,5637005;29,1062328; 0,882007056; 41,68953352; 5,03724030;1,078008624;0,098000784; 7,23245786; 0,862406899; 3,74362995; 0,196001568; 96,23677;47,745982; 90,61152;46,8835751; 4,66483732;76,989416; 4,17483340; 8,1928655;11,348491;19,266954;21,854175;23,363387;12,544100; 6,7032536;2,41081929;2,50882007;47,86554;3,4599617;21,076797;27,466521;66,03444; 6,499043;0; 9,051653; 9,275758; 9,133643; 8,986062; 9,259360; 7,799945; 7,821809; 7,608636; 6,827002; 5,515168; 4,902979; 4,083083; 3,230391; 2,3776988; 1,5687346;1,3172998;0,85815797;0,28423066;0,071057666;3,4763597;0,005465974;49,81142;50,18858; 4,39464335; 6,471714; 1,96228478;33,992894; 3,42169992;29,193769;5,44957639; 6,9745832; 7,5047827;0,49740366;0,41541405;38,32195;52,29298; 307; 10970;55,852325; 24,357338;16,991796; 184; 12441;56,530825; 29,008922;12,981272; 300; 11349; 25,068288;42,038946; 7,7716098;22,477751; 504; 10979; 21,040168;45,541488; 9,5910374;19,236725
0201100792B;Buenos Aires;35,7655129; 88,8369192; 3,8353601;100,0000000;0,000000e+00;0,000000e+00;22,6770242;37,8846728; 3,316402749; 62,83238721; 4,87003287;2,240812668;0,358530027;22,46788169; 6,752315506; 4,00358530; 0,328652525; 91,33552;33,671945; 86,04721;46,6686585; 6,99133552;73,946818; 5,19868539; 6,5132955;13,056468;18,763071;21,870332;21,093517;12,160143; 7,3498656;2,53958769;3,16701524;46,43610;2,9607760;19,898777;32,787853;62,44623; 4,765922;0;11,556305;11,050190;10,172923; 9,396879; 8,199072; 8,249684; 8,199072; 7,566428; 6,031210; 5,120202; 3,854914; 3,196963; 2,640236; 2,0075917; 1,2315479;0,8350907;0,44706875;0,17714045;0,067482075;2,3281316;0,033741038;50,93210;49,05947; 9,87768874; 8,485871; 4,74061577;39,316744; 4,31885280;26,098693;4,96836778; 4,1164066; 4,4791227;0,13496415;0,42176297;34,82075;42,64024; 232;  6559;60,100625; 20,628145;15,734106; 157;  7235;61,022806; 24,008293;12,798894; 215;  6193; 22,525432;43,936703; 7,1370903;22,929114; 293;  5458; 19,640894;46,042506; 8,2264566;20,721876
0201100792C;Buenos Aires;15,7266603; 47,8729548; 5,3320500;100,0000000;0,000000e+00;0,000000e+00;12,3179284;30,7678475; 0,719295091; 34,90379428; 3,34472217;1,762272972;0,197806150; 6,88725049; 0,377629923; 2,66139184; 0,053947132; 95,46844;44,308578; 88,70707;48,7502248; 5,66444884;74,680813; 5,34076605; 9,5306600;12,947312;20,392016;21,183240;20,122280;12,245999; 7,0850566;2,48156806;3,54252832;46,04210;3,8890871;23,303940;28,589632;63,34166; 8,063612;0; 9,684490; 9,455120; 9,450023; 9,292013; 8,400020; 7,604873; 7,609970; 7,212396; 6,147102; 5,025740; 4,159233; 3,950252; 3,940058; 3,2060757; 2,2733065;1,3201488;0,68810847;0,44344768;0,117233294;4,1898160;0,035679698;48,89648;51,10352; 4,36311739; 6,672104; 2,30388909;33,742800; 5,20413884;30,139151;6,17768490; 5,4742851; 5,2907895;0,27524339;0,44854478;37,38723;50,07391; 390; 11502;61,737089; 19,344462;15,527734; 239; 12422;61,906295; 22,927065;13,242634; 372; 12079; 20,730193;46,593261; 6,7306896;22,866131; 851; 11757; 15,735307;48,694395; 9,1179723;19,214085
0201100792D;Buenos Aires;17,3675587; 28,8549062; 7,1363554;100,0000000;0,000000e+00;0,000000e+00;12,6859435;33,5283303; 0,818987130; 45,54571285; 4,39578807;1,169981615;0,066856092; 7,05331773; 0,635132876; 2,74109978; 0,100284138; 95,08608;41,317065; 83,88768;59,9866288; 5,84990807;73,909410; 6,90289153; 7,9893030;12,284807;19,655691;20,558248;19,572121;13,036938; 8,3235835;3,22580645;3,35951864;45,44280;4,0564862;23,785131;28,261572;64,16540; 7,577645;0; 9,705109; 9,340533; 9,215931; 9,395911; 9,068254; 7,674558; 7,651484; 6,267017; 5,727076; 5,247127; 5,099451; 4,734875; 3,299645; 2,6304859; 1,8874890;1,5459874;0,95989663;0,38303567;0,138446629;4,7579491;0,013844663;49,40237;50,59763; 4,74871937; 6,548526; 2,36743735;37,851308; 3,94111403;29,687572;5,26097190; 4,4902857; 4,8133278;0,14767640;0,47533343;37,28829;47,45489; 378; 12257;60,626581; 20,070164;16,219303; 292; 12615;61,125644; 23,733650;12,826001; 386; 12442; 22,665166;44,470342; 7,4666452;22,295451; 816; 11555; 17,706621;46,395500; 9,5975768;19,238425
02012000511;Buenos Aires;17,2097977; 27,1139510; 5,9424920; 93,8220461;6,177954e+00;0,000000e+00;14,3793446;22,9195631; 0,794438928; 76,20655412; 2,82025819;0,317775571;0,158887786; 6,85203575; 2,363455809; 2,76067527; 0,278053625; 96,34558;43,535253; 82,76068;62,9791460; 3,87288977;76,107249; 7,22939424; 5,6405164;16,087388;21,211519;20,158888;19,781529;12,313803; 6,5342602;1,80734856;2,10526316;46,70484;3,5784577;25,758931;25,466691;64,24524;10,294030;0; 8,164848; 8,445160; 8,856683; 8,492873; 8,075386; 7,628079; 7,300054; 6,709608; 6,166875; 5,325938; 5,039661; 5,147015; 4,365718; 3,2265760; 2,7792688;2,1530387;1,25842429;0,57851733;0,244527942;4,7653128;0,000000000;48,71474;51,28526; 2,14111051; 6,107234; 1,83097752;36,631478; 3,40549890;31,245900;4,49096439; 4,8905588; 6,9720284;0,16699469;0,54869684;41,23576;49,74056; 188;  4971;57,473345; 22,510561;16,234158; 112;  5146;55,441119; 28,721337;13,661096; 167;  4661; 28,684832;33,404849; 9,3542158;24,973182; 610;  4779; 22,703494;35,760619;10,5252145;18,246495
02012000512;Buenos Aires;10,1376147; 16,2844037; 4,0137615; 99,7104447;2,895553e-01;0,000000e+00; 7,8083990;17,8040245; 0,284339458; 75,98425197; 2,34033246;0,328083990;0,021872266; 4,41819773; 0,612423447; 1,31233596; 0,065616798; 97,04724;46,762905; 82,32721;66,6229221; 2,60279965;75,809274; 3,01837270;10,3455818;16,119860;22,178478;20,931759;20,406824;11,023622; 5,5118110;1,92475941;1,88101487;47,96365;3,8370919;24,671828;24,739145;64,25446;11,006395;0; 8,280040; 8,354090; 8,111747; 8,333894; 7,896331; 7,882868; 7,748233; 6,852911; 5,668125; 5,432514; 5,459441; 4,873780; 4,106361; 3,3927970; 2,7263548;2,2618647;1,56176372;0,77415012;0,215415685;4,2342646;0,006731740;48,70414;51,29586; 2,12049815; 6,045103; 1,30595759;33,005722; 2,32245035;32,588354;3,97172669; 7,4049142; 8,4819926;0,20195220;0,50488051;40,11444;54,83676; 621; 16331;53,817892; 27,132447;15,247076; 298; 17630;53,777652; 32,609189;11,922859; 539; 17831; 32,073355;33,262296; 8,6702933;22,971230;1082; 15901; 25,721653;37,406452;12,5589586;17,508333
02012000513;Buenos Aires;12,5011874; 19,8062126; 4,2937209; 99,5172299;4,910937e-01;0,000000e+00; 9,6721756;17,2943195; 0,758602005; 72,96125711; 2,34805382;0,180619525;0,045154881; 6,81838707; 0,866973720; 1,56235889; 0,081278786; 97,11009;50,347693; 82,41669;70,1616545; 2,62801409;75,670550; 3,97362955;10,7649237;17,014359;22,604534;22,008489;20,084891;10,448840; 4,7593245;1,62557572;1,46301815;48,37854;4,0586407;24,782522;23,735775;64,23947;12,024757;0; 7,737942; 8,194290; 7,803542; 8,080203; 7,800690; 7,447021; 7,692308; 6,733978; 6,448761; 5,832692; 5,225179; 4,680414; 4,295371; 3,6051453; 3,0261544;2,3787114;1,73982488;0,92410370;0,276660677;3,4682411;0,022817375;48,23593;51,76407; 4,10427541; 5,199509; 1,10664271;31,262657; 2,41578962;32,300847;3,96451898; 7,8634380;10,8382533;0,27380851;0,38219104;41,30230;56,37888; 702; 22522;56,127342; 25,139863;15,615842; 387; 24848;55,915969; 30,211687;12,314874; 759; 23313; 29,948956;34,864668; 9,0421653;22,888517;1341; 21668; 24,312350;38,023814;12,0407975;19,434189
0201200513A;Buenos Aires;16,1793372; 22,2059779; 6,9850552; 99,9011439;8,473379e-02;0,000000e+00;13,6674598;26,3384890; 0,951814396; 69,43783462; 2,95954789;0,267697799;0,089232600; 6,57346817; 0,594883998; 1,74003569; 0,074360500; 94,70553;44,318858; 84,60738;56,9006544; 4,07495538;67,102915; 8,16478287;15,4669839;18,471148;22,070196;19,809637;18,411660;11,109459; 5,9488400;2,17132659;2,00773349;50,00000;3,6795937;22,211450;25,383195;65,77101; 8,845799;0; 8,277932; 8,573407; 8,531856; 8,938135; 9,095106; 8,370268; 7,594645; 6,925208; 6,075716; 5,406279; 5,193906; 4,330563; 3,845799; 3,0424746; 2,2068329;1,8328717;0,99261311;0,51708218;0,193905817;3,8827331;0,013850416;49,09972;50,90028;12,48384118; 5,641736; 1,69898430;33,647276; 3,17174515;30,318560;3,99815328; 4,9630656;11,3711911;0,38319483;0,51708218;40,13389;52,00831; 480; 13516;53,218408; 26,820065;16,410181; 356; 16276;53,115016; 32,538707;12,159007; 432; 14251; 29,429514;34,446705; 9,1291839;23,963231; 971; 13602; 23,628878;36,215262;12,5937362;20,423467
02013000125;Buenos Aires; 5,2469464; 11,5772703; 2,5491237; 94,0834473;0,000000e+00;5,916553e+00; 3,4222498; 9,9462366; 0,454921423; 74,20388751; 1,77832920;0,124069479;0,010339123; 2,81224152; 0,268817204; 0,81679074; 0,299834574; 97,57031;42,917701; 86,66253;47,2601323; 1,87138131;73,790323; 0,47559967;16,9975186;22,332506;29,197684;19,571960;15,818859; 7,413151; 3,0810587;1,25103391;1,34408602;46,65499;1,7071569;30,108704;21,820967;61,06734;17,111695;0; 6,810389; 7,437806; 7,576421; 8,043336; 6,263223; 6,018822; 6,452907; 6,412782; 5,661341; 5,975049; 5,395054; 5,307507; 5,544612; 4,6691472; 4,3226089;3,4362005;2,42576786;1,45910848;0,667542132;3,2720508;0,040125483;47,90983;52,09017; 1,07244474; 5,172540; 1,60137156;42,222952; 3,66965784;25,235281;4,61443058; 7,5180565; 5,7926607;0,28817393;0,82439629;48,42052;47,25323; 856; 18999;40,744250; 39,365230;15,385020; 484; 21154;43,344048; 43,925499;10,442470; 543; 20202; 40,941491;34,981685; 5,1084051;16,280566;1189; 18752; 39,595776;35,196246; 6,6659556;12,201365
02013000126;Buenos Aires; 3,0000000;100,0000000; 0,0000000;  0,0000000;6,410256e-01;9,935897e+01; 3,0000000;24,0000000; 0,000000000; 85,00000000; 1,00000000;0,000000000;0,000000000; 3,00000000; 0,000000000; 0,00000000; 0,000000000; 97,00000;29,000000;100,00000;15,0000000; 2,00000000;25,000000; 1,00000000; 1,0000000;20,000000;28,000000;21,000000;17,000000;12,000000; 1,0000000;0,00000000;2,00000000;60,06944;0,0000000;17,013889;23,611111;68,05556; 8,333333;0;10,069444; 7,291667; 6,250000;11,458333; 7,638889; 7,986111; 6,944444; 8,333333; 5,208333; 6,250000; 5,902778; 3,472222; 5,555556; 3,4722222; 0,6944444;3,4722222;0,34722222;0,34722222;0,000000000;1,3888889;0,347222222;56,59722;43,40278; 4,16666667; 6,597222; 1,73611111;49,305556; 8,68055556;18,055556;5,90277778; 3,8194444; 2,4305556;0,00000000;0,00000000;53,81944;37,15278;   1;    21;28,571429; 57,142857; 9,523810;   1;    21;28,571429; 66,666667; 0,000000;   1;    40; 60,000000;10,000000; 0,0000000;27,500000;   1;    25; 64,000000;16,000000; 8,0000000; 8,000000
02013000127;Buenos Aires;27,8409091; 98,2954545; 0,5681818;  0,0000000;3,695015e+01;6,304985e+01; 2,8248588;31,6384181; 1,694915254; 88,13559322; 1,69491525;0,000000000;0,564971751;20,33898305; 4,519774011; 1,12994350; 4,519774011; 95,48023;21,468927; 90,96045;19,2090395; 1,69491525;49,717514; 1,12994350; 1,6949153;27,683616;28,248588;16,384181;18,644068; 3,389831; 3,3898305;1,69491525;1,12994350;53,60169;0,4237288;25,635593;22,457627;63,55932;13,983051;0; 6,991525; 7,838983; 7,627119; 8,686441; 6,144068; 5,508475; 5,932203; 6,355932; 5,508475; 5,296610; 6,779661; 8,898305; 4,449153; 5,2966102; 4,0254237;1,2711864;1,90677966;1,27118644;0,211864407;1,6949153;0,423728814;54,23729;45,76271; 0,00000000; 7,203390; 1,69491525;63,135593; 1,90677966;16,949153;3,38983051; 2,7542373; 1,2711864;0,00000000;0,21186441;46,82203;26,48305;   6;   198;55,555556; 30,808081;10,606061;   6;   220;49,090909; 39,545455; 8,636364;   4;   233; 30,042918;45,922747; 3,0042918;19,313305;   0;   167; 32,934132;65,868263; 1,1976048; 0,000000
02013000128;Buenos Aires;20,0000000;100,0000000; 0,0000000;  0,0000000;0,000000e+00;1,000000e+02; 0,0000000;36,3636364; 0,000000000; 81,81818182; 0,00000000;0,000000000;0,000000000;18,18181818; 0,000000000; 0,00000000; 9,090909091;100,00000;18,181818; 90,90909; 0,0000000; 0,00000000;36,363636; 0,00000000; 0,0000000; 9,090909;27,272727;18,181818;18,181818; 9,090909; 0,0000000;0,00000000;0,00000000;62,50000;0,0000000;12,500000;25,000000;62,50000; 9,375000;0; 6,250000; 9,375000; 6,250000; 6,250000; 6,250000; 9,375000; 6,250000; 6,250000; 3,125000; 6,250000; 6,250000; 6,250000; 6,250000; 6,2500000; 3,1250000;0,0000000;0,00000000;0,00000000;0,000000000;0,0000000;3,125000000;53,12500;43,75000; 0,00000000; 6,250000; 0,00000000;62,500000; 0,00000000;15,625000;3,12500000; 0,0000000; 0,0000000;0,00000000;0,00000000;46,87500;25,00000;   2;    48;22,916667; 60,416667;12,500000;   2;    52;32,692308; 59,615385; 3,846154;   0;    78; 42,307692;33,333333; 3,8461538;20,512821;   0;    66; 51,515152;31,818182;16,6666667; 0,000000
02013000129;Buenos Aires;15,3061224;100,0000000; 2,0408163;  0,0000000;0,000000e+00;1,000000e+02; 4,0000000;27,0000000; 2,000000000; 86,00000000; 1,00000000;0,000000000;0,000000000;12,00000000; 1,000000000; 1,00000000; 4,000000000; 96,00000;15,000000; 92,00000; 9,0000000; 3,00000000;41,000000; 0,00000000; 3,0000000;31,000000;25,000000;15,000000;17,000000; 9,000000; 1,0000000;1,00000000;1,00000000;56,75676;0,7722008;17,760618;25,868726;61,00386;13,127413;0;10,810811; 7,722008; 7,722008; 5,019305; 5,405405; 5,791506; 6,563707; 6,949807; 6,177606; 5,019305; 6,949807; 8,108108; 5,405405; 3,0888031; 5,7915058;2,7027027;1,15830116;0,77220077;0,000000000;1,9305019;0,000000000;56,37066;43,62934; 1,54440154; 7,335907; 2,31660232;57,528958; 2,31660232;18,146718;2,31660232; 3,4749035; 2,7027027;0,00000000;0,00000000;49,03475;25,48263;   0;    37;56,756757; 24,324324;18,918919;   0;    45;44,444444; 37,777778;17,777778;   1;    55; 41,818182;38,181818; 3,6363636;14,545455;  45;    87; 21,839080;20,689655; 2,2988506; 3,448276
02013000131;Buenos Aires;18,5714286;100,0000000; 0,0000000;  0,0000000;2,422360e+01;7,639752e+01; 5,7142857;28,5714286; 5,714285714; 82,85714286; 0,00000000;0,000000000;1,428571429;12,85714286; 1,428571429; 5,71428571; 4,285714286; 95,71429;25,714286; 94,28571; 4,2857143; 0,00000000;77,142857; 0,00000000; 2,8571429;25,714286;31,428571;24,285714;11,428571; 2,857143; 1,4285714;0,00000000;1,42857143;57,05882;0,5882353;29,411765;14,117647;65,29412;20,588235;0; 4,117647; 4,117647; 5,882353; 6,470588; 4,117647; 4,117647; 4,705882; 4,705882; 2,941176; 5,882353;10,588235;11,764706; 9,411765; 9,4117647; 7,0588235;3,5294118;1,17647059;0,00000000;0,000000000;1,1764706;0,588235294;57,05882;42,94118; 1,17647059; 2,941176; 2,35294118;59,411765; 3,52941176;15,882353;4,11764706; 4,7058824; 4,1176471;0,00000000;0,00000000;60,00000;32,35294;   1;    46;32,608696; 45,652174;19,565217;   0;    46;30,434783; 50,000000;19,565217;   0;    82; 48,780488;21,951220; 7,3170732;21,951220;   1;    73; 50,684932;26,027397; 9,5890411;12,328767
02013000132;Buenos Aires; 8,0903104; 57,1966134; 2,1636877; 91,7018284;0,000000e+00;8,298172e+00; 3,1221304;12,5803489; 1,010101010; 88,61340680; 1,01010101;0,183654729;0,183654729; 3,76492195; 0,642791552; 1,46923783; 0,459136823; 96,69421;34,710744; 87,41965;39,7612489; 1,19375574;73,829201; 0,27548209;14,0495868;26,538108;30,486685;20,293848;14,692378; 5,050505; 2,2956841;0,36730946;0,45913682;41,34232;1,1032792;26,999694;15,966902;64,41925;19,583206;0; 4,903463; 5,884156; 5,209930; 6,497089; 8,213301; 9,193993; 8,090714; 6,190622; 5,424456; 4,719583; 5,608336; 4,719583; 5,792216; 5,5163960; 4,5969966;3,5856574;3,09531106;2,02267852;0,612932884;1,6242721;0,122586577;56,32853;43,64082; 1,13392584; 4,382470; 2,17591174;50,996016; 2,51302482;23,965676;4,07600368; 6,4051486; 3,0033711;0,03064664;0,30646644;50,47502;34,75329;  85;  1806;35,769657; 45,681063;13,842746;  67;  2053;33,463225; 54,164637; 9,108622;  43;  2071; 47,271849;23,998069; 3,1385804;23,515210;  55;  1823; 41,360395;29,402084; 9,0510148;17,169501
02013000133;Buenos Aires; 7,9877112; 43,7788018; 1,2288786;  0,0000000;7,333333e+01;2,666667e+01; 2,4279211;13,3535660; 0,758725341; 75,41729894; 1,66919575;0,606980273;0,000000000; 4,40060698; 1,517450683; 0,60698027; 1,820940819; 95,75114;32,018209; 82,54932;46,5857360; 0,91047041;71,168437; 0,45523520;10,0151745;21,851290;30,197269;18,361153;14,871017; 7,587253; 4,0971168;1,66919575;1,36570561;45,31568;1,0692464;29,684318;20,977597;59,87780;19,144603;0; 5,600815; 7,128310; 8,197556; 7,331976; 5,804481; 6,568228; 4,938900; 4,887984; 4,582485; 6,059063; 7,281059; 5,906314; 6,415479; 4,8879837; 4,4297352;3,2586558;3,30957230;1,83299389;1,171079430;4,4297352;0,101832994;50,61100;49,38900; 1,17107943; 4,582485; 2,03665988;49,185336; 3,97148676;23,370672;3,81873727; 6,1608961; 3,9205703;0,15274949;0,25458248;47,04684;37,37271;  51;  1107;41,824752; 41,824752;11,743451;  24;   878;46,697039; 41,002278; 9,567198;  24;  1195; 42,175732;34,309623; 4,7698745;16,736402; 119;  1256; 37,340764;37,181529; 4,2993631;11,703822
0201300125A;Buenos Aires;19,5652174;100,0000000; 0,0000000;  0,0000000;0,000000e+00;1,000000e+02; 4,3478261;41,3043478; 2,173913043; 91,30434783; 0,00000000;0,000000000;0,000000000;13,04347826; 0,000000000; 2,17391304; 0,000000000; 93,47826;17,391304; 97,82609; 6,5217391; 0,00000000;28,260870; 0,00000000; 6,5217391;26,086957;26,086957;15,217391;26,086957; 8,695652; 0,0000000;0,00000000;0,00000000;52,80000;0,0000000;28,800000;20,000000;68,00000;12,000000;0; 7,200000; 7,200000; 4,800000;10,400000; 3,200000; 4,000000; 4,000000; 8,800000; 5,600000;11,200000; 5,600000; 5,600000; 8,800000; 5,6000000; 3,2000000;1,6000000;0,80000000;0,00000000;0,000000000;1,6000000;0,000000000;55,20000;44,80000; 1,60000000; 2,400000; 0,80000000;57,600000; 4,80000000;17,600000;6,40000000; 1,6000000; 0,8000000;0,80000000;0,00000000;48,80000;27,20000;   1;    26;34,615385; 42,307692;19,230769;   1;    28;32,142857; 53,571429;10,714286;   1;    43; 39,534884;34,883721; 4,6511628;18,604651;   0;    41; 56,097561;26,829268; 4,8780488;12,195122
0201300131A;Buenos Aires;19,4444444;100,0000000; 0,0000000;  0,0000000;2,183908e+01;7,931034e+01;11,1111111;22,2222222; 2,777777778; 80,55555556; 2,77777778;0,000000000;0,000000000; 5,55555556; 0,000000000;11,11111111; 0,000000000; 97,22222;16,666667; 97,22222; 2,7777778; 2,77777778;63,888889; 0,00000000; 2,7777778;16,666667;38,888889;19,444444;16,666667; 8,333333; 2,7777778;0,00000000;0,00000000;59,18367;0,0000000;28,571429;14,285714;66,32653;19,387755;0; 5,102041; 2,040816; 7,142857; 8,163265; 5,102041; 7,142857; 5,102041; 2,040816; 4,081633; 7,142857; 9,183673;12,244898; 7,142857;11,2244898; 4,0816327;3,0612245;0,00000000;1,02040816;0,000000000;1,0204082;0,000000000;53,06122;46,93878; 3,06122449; 6,122449; 2,04081633;54,081633; 3,06122449;21,428571;3,06122449; 5,1020408; 4,0816327;0,00000000;0,00000000;59,18367;22,44898;   3;    39;33,333333; 46,153846;12,820513;   1;    42;30,952381; 57,142857; 9,523810;   2;    72; 44,444444;19,444444; 1,3888889;31,944444;   0;    42; 57,142857;23,809524; 0,0000000;19,047619
02014000136;Buenos Aires; 7,0147281; 21,2330060; 3,3799094; 97,9840637;0,000000e+00;2,015936e+00; 3,5496046;10,0736880; 0,467289720; 64,71962617; 1,25808771;0,098849748;0,008986341; 3,62149533; 0,584112150; 1,12329260; 0,125808771; 97,61862;47,960101; 86,25090;54,8526240; 1,71639109;76,338965; 2,10280374;13,0751258;22,115385;28,962976;19,545291;15,618260; 7,467649; 3,9360173;1,25808771;1,09633357;45,51232;2,1392393;30,147545;22,210338;61,33325;16,456413;0; 7,223079; 7,320603; 7,666656; 7,534527; 5,851449; 5,986724; 6,726020; 6,175481; 5,741341; 6,106270; 6,005600; 5,713027; 5,495957; 4,2281436; 3,9387171;3,4290748;2,63944380;1,49432158;0,547393589;3,4762639;0,097524145;47,70818;52,29182; 0,89973889; 5,253720; 1,33702457;40,588920; 2,90055683;28,602888;3,48570170; 7,3583540; 6,1754805;0,30830214;0,48132885;47,45965;51,86082; 652; 23928;45,728853; 38,628385;12,917920; 335; 25057;45,424432; 43,871972; 9,366644; 531; 24752; 42,877343;36,162734; 4,5491273;14,265514;1043; 21999; 40,183645;41,074594; 4,8229465; 9,177690
02014000137;Buenos Aires; 8,5992908; 43,7943262; 7,8014184; 36,6263441;4,455645e+01;1,888441e+01; 5,0810015;19,0721649; 0,810014728; 65,53755523; 1,47275405;0,000000000;0,000000000; 5,15463918; 0,662739323; 0,73637703; 0,147275405; 96,46539;45,213549; 88,14433;39,4698085; 2,79823270;76,435935; 5,15463918; 8,1001473;18,556701;22,533137;20,176730;18,703976;11,561119; 5,0073638;2,35640648;1,25184094;46,35979;2,8886801;23,931423;28,722405;62,25928; 9,018318;0; 8,619070;10,568342; 9,511508; 8,971348; 7,280413; 7,139502; 7,468295; 6,200094; 5,824331; 6,176609; 5,753875; 3,992485; 3,405355; 2,4659465; 2,1606388;2,2310944;1,38562705;0,65758572;0,070455613;2,5833725;0,023485204;49,60075;50,42273; 0,49318929; 6,317520; 1,55002349;43,682480; 3,42883983;28,558008;3,82808830; 5,0258337; 2,3954908;0,04697041;0,86895256;43,65899;51,10380;  21;   851;58,284371; 27,732080;11,515864;   7;   897;56,410256; 33,110368; 9,698997;  22;   878; 35,763098;44,874715; 3,6446469;13,211845;  34;   803; 28,891656;51,930262; 4,6077210;10,336239
02014000138;Buenos Aires;22,8571429;100,0000000; 1,4285714;  0,0000000;1,297710e+01;8,702290e+01;11,2676056;23,9436620; 0,000000000; 84,50704225; 2,81690141;0,000000000;0,000000000;19,71830986; 1,408450704; 4,22535211; 2,816901408; 95,77465;25,352113; 92,95775; 8,4507042; 0,00000000;47,887324; 0,00000000; 2,8169014;21,126761;33,802817;14,084507;12,676056; 7,042254; 9,8591549;0,00000000;1,40845070;53,69458;0,4926108;25,123153;22,660099;60,09852;17,241379;0; 7,389163; 8,374384; 6,896552; 7,389163; 4,926108; 6,403941; 9,359606; 1,477833; 4,926108; 6,403941; 5,911330; 7,389163; 6,403941; 5,4187192; 4,9261084;2,9556650;1,97044335;0,98522167;0,985221675;1,4778325;0,000000000;58,62069;41,37931; 1,47783251; 6,403941; 1,47783251;58,620690; 1,97044335;19,704433;3,44827586; 1,9704433; 3,4482759;0,00000000;0,00000000;53,20197;34,97537;   4;    92;42,391304; 50,000000; 3,260870;   2;    95;42,105263; 51,578947; 4,210526;   2;    93; 45,161290;46,236559; 1,0752688; 5,376344;   1;    51; 33,333333;58,823529; 0,0000000; 5,882353
02014000139;Buenos Aires; 8,5106383; 91,4893617; 8,5106383; 17,3076923;1,057692e+01;7,211538e+01; 1,6129032;17,7419355; 0,000000000; 80,64516129; 3,22580645;0,000000000;0,000000000; 6,45161290; 0,000000000; 0,00000000; 0,000000000; 98,38710;38,709677; 96,77419;12,9032258; 1,61290323;66,129032; 1,61290323; 3,2258065;22,580645;32,258065;17,741935;19,354839; 3,225806; 3,2258065;1,61290323;0,00000000;54,21687;1,8072289;22,891566;21,686747;65,06024;13,253012;0; 9,036145; 7,228916; 5,421687; 6,024096; 7,228916; 7,831325; 8,433735; 6,626506; 5,421687; 6,024096; 4,819277; 6,024096; 6,024096; 5,4216867; 3,6144578;1,8072289;2,40963855;0,00000000;0,000000000;1,8072289;0,000000000;53,61446;46,38554; 2,40963855; 4,819277; 0,60240964;40,963855; 3,01204819;27,108434;3,61445783; 6,6265060; 6,0240964;0,00000000;0,00000000;46,98795;48,19277;   0;    17;64,705882; 29,411765; 5,882353;   0;    20;50,000000; 50,000000; 0,000000;   0;    19; 57,894737;31,578947; 0,0000000;10,526316;   0;     9; 22,222222;66,666667; 0,0000000;11,111111
